"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"86" 15 "SITTING" 0.256539695623729 -0.0311177226050847 -0.108356922918644 -0.861220863864407 -0.79077933838983 -0.844982827457627 -0.122004049322034 0.467325557067797 0.485689476847458 -0.92815043779661 -0.870741215830508 -0.880178340338983 0.0927543116779661 0.01590139544 -0.0213642020632373 -0.901124375762712 -0.881400783847458 -0.932426941355932 -0.0273782912220339 -0.0757445920288136 0.109041311033898 -0.905273038711864 -0.917050765932203 -0.889151518813559 -0.100450681237288 -0.0444579927372881 -0.0577868500338983 -0.918199550508475 -0.94713748440678 -0.929794042372881 -0.761962160932203 -0.795130694745763 -0.761962160932203 -0.795130694745763 -0.900905060847458 -0.897403200169491 -0.855024513745763 -0.884061046101695 -0.936557034237288 -0.943010332033898 -0.878621998932203 -0.813238786508475 -0.875119177288136 -0.855263538220339 -0.793918036932203 -0.842348253728814 -0.905482081355932 -0.885347656101695 -0.925712032881356 -0.905650302372881 -0.885457835611864 -0.937773137118644 -0.893268981779661 -0.920761006610169 -0.897657304576271 -0.909776313067797 -0.915926343559322 -0.897054420338983 -0.826674096259322 -0.812763199033898 -0.897409594067797 -0.897344458355932 -0.908746737627119 -0.889132545762712 -0.943175605762712 -0.946624125932203
"87" 15 "STANDING" 0.274455436981132 -0.0167413732875283 -0.113613306943396 -0.594121102716981 -0.568930653138679 -0.634717715811321 0.777121402830189 -0.0266726061943396 0.111448675824528 -0.962796959245283 -0.952513158679245 -0.943716066603774 0.0666345706415094 0.010136342044717 0.0302848621468113 -0.612244423662453 -0.608085093415094 -0.776473358867925 -0.0947406083603774 -0.0614134488396226 0.0339284466603774 -0.708962784339623 -0.760873582867925 -0.690306638433962 -0.0747127652264151 -0.0172762388132075 -0.0589970213018868 -0.747318519245283 -0.836894271132075 -0.73534585245283 -0.556822670115094 -0.590083848528302 -0.556822670115094 -0.590083848528302 -0.635482693530189 -0.625732717169811 -0.62729839329434 -0.688237157207547 -0.789650925283019 -0.810439940188679 -0.606477816603774 -0.571148500811321 -0.676955100943396 -0.591157889018868 -0.598132968811321 -0.641124987007547 -0.633492114169811 -0.626427275415094 -0.757181380622642 -0.626236423515094 -0.615774703207547 -0.794929096603774 -0.663345906335849 -0.769273738830189 -0.653653350566038 -0.724992103773585 -0.75839414509434 -0.734537450377359 -0.574601910962264 -0.665295217018868 -0.612245076981132 -0.646502007490566 -0.723425576792453 -0.720074244528302 -0.809319058113208 -0.826030602830189
"88" 15 "WALKING" 0.279660931574074 -0.0156451123146296 -0.10436457787037 -0.50583870237037 -0.353727365524074 -0.545812878685185 0.687122140185185 0.00130411780759259 0.118238067414815 -0.968959507777778 -0.945266959814815 -0.941282520185185 0.055846711062963 0.0243597274537037 0.0169450376661111 -0.521182854555556 -0.429816470938889 -0.669867075333333 -0.0364896811888889 -0.0823528203888889 0.0932589338053704 -0.613469810962963 -0.599736812481481 -0.59981702117963 -0.0782797272037037 -0.0638340738574074 -0.0640051771296296 -0.559335249759259 -0.668036064222222 -0.615770070592593 -0.43733498547963 -0.45727349287037 -0.43733498547963 -0.45727349287037 -0.519126395816667 -0.472019117240741 -0.516269791611111 -0.534364542944444 -0.630016148944444 -0.649640495666667 -0.515488266314815 -0.368736298092593 -0.577575378759259 -0.503952763296296 -0.388098994742593 -0.567254207707407 -0.541912929955556 -0.478267675388889 -0.649210854092593 -0.5436692025 -0.416425377894444 -0.689205507944444 -0.518292093037037 -0.600273388703704 -0.541102367148148 -0.646079877888889 -0.604444307981482 -0.659495682777778 -0.441553835833333 -0.552813293092593 -0.462201682888889 -0.488961048212963 -0.556335309355556 -0.605165222407407 -0.653918187611111 -0.669584503342593
"89" 15 "WALKING_DOWNSTAIRS" 0.27792578 -0.0177734345261905 -0.108926212333333 -0.791974856666667 -0.720835369435714 -0.807281247142857 0.559384033095238 0.103913090404762 0.230836695857143 -0.974546542380952 -0.971405914285714 -0.963995352857143 0.0950331596666667 0.0200904665261905 -0.0102435739397619 -0.821001464269048 -0.790217588785714 -0.875382459285714 0.0264380618619048 -0.132729532571429 0.0583977374047619 -0.879131617857143 -0.858636337619048 -0.803467463619048 -0.10796842002381 -0.0508977553814286 -0.0784090762785714 -0.875152546666667 -0.895559536190476 -0.883693200238095 -0.757573747454762 -0.777917006190476 -0.757573747454762 -0.777917006190476 -0.822323279190476 -0.807067542071429 -0.807764137166667 -0.838358234242857 -0.888335339761905 -0.897240895714286 -0.80423092452381 -0.740531063190476 -0.822512763666667 -0.788250107142857 -0.729041207142857 -0.814074767142857 -0.828589919547619 -0.792700171285714 -0.864565365238095 -0.829791396988095 -0.803414252333333 -0.884782586904762 -0.848520423571429 -0.860414864047619 -0.81193375597619 -0.889221346428571 -0.859350637857143 -0.81997340897619 -0.783380691190476 -0.809814734166667 -0.804859864 -0.8112341135 -0.856673526666667 -0.85446818552381 -0.897360269285714 -0.904643482380952
"90" 15 "WALKING_UPSTAIRS" 0.277742970833333 -0.01926547038625 -0.09292952191875 -0.496816213075 -0.297270579729167 -0.269055951041667 0.815279472479167 -0.229469089375 -0.248009066020833 -0.954526866458333 -0.944935487291667 -0.91116507625 0.08934266521875 -0.00457131881458333 -0.0214274359645833 -0.55515156716875 -0.499099691008333 -0.656898876666667 -0.0104466265333333 -0.0821147286895833 0.0493082419375 -0.651806186458333 -0.413159690789583 -0.3760180338125 -0.112447145585417 -0.0712107865145833 -0.040083562 -0.774119791041667 -0.723136004229167 -0.596696929329167 -0.373526691083333 -0.369151891689583 -0.373526691083333 -0.369151891689583 -0.556080526639583 -0.503994079310208 -0.372876453979167 -0.472316458770833 -0.708644539583333 -0.722609958104167 -0.512818356997917 -0.366230591041667 -0.434123130895833 -0.492091687217708 -0.309401716160417 -0.247145936916667 -0.572884868695833 -0.510111286770833 -0.614941021572917 -0.577131928102083 -0.5225838765625 -0.698791282916667 -0.634341753541667 -0.5322600294375 -0.397839093520833 -0.661891823958333 -0.3592897610725 -0.429021578285417 -0.3854112751875 -0.45953794138125 -0.500619949188542 -0.512509327270833 -0.558940060460417 -0.508894438379167 -0.7187391238125 -0.748732682854167
"91" 16 "LAYING" 0.2761849682 -0.00918588412714286 -0.101149066758571 -0.664876593887143 -0.501257586648571 -0.626881356514286 0.832678645 -0.123902104728571 -0.0304373795857143 -0.964940300714286 -0.941192336857143 -0.904660384428571 0.0804559465371429 0.0281842719311857 -0.0108912984499429 -0.693123570214286 -0.660691745918571 -0.812548634857143 -0.0558836806651429 -0.0799024230514286 0.0701363766285714 -0.744799497142857 -0.714599175385714 -0.661115495414286 -0.0815976151071429 -0.0529125794 -0.03983990295 -0.781416142942857 -0.797520972142857 -0.778560687357143 -0.576823573985714 -0.6149651229 -0.576823573985714 -0.6149651229 -0.708384760428571 -0.672601840242857 -0.633994913575714 -0.669072544628571 -0.793075961428571 -0.789280134114286 -0.675351910285714 -0.55854953589 -0.691523053314286 -0.661818885847143 -0.506347281671429 -0.624565055328571 -0.707497716487557 -0.677372344005714 -0.797179902857143 -0.706013531128571 -0.666040021028571 -0.826700296142857 -0.7075112235 -0.718971896314286 -0.670801103308571 -0.758699502285714 -0.715260413428571 -0.690536016457143 -0.623431444978571 -0.672916605985714 -0.664088655074286 -0.685482070894286 -0.708170292771429 -0.701619481857143 -0.789594822857143 -0.804535099428571
"92" 16 "SITTING" 0.276702136231884 -0.0170578086405797 -0.111127572985507 -0.675008479507246 -0.66435542142029 -0.754892361304348 0.801735837826087 0.0146244220869565 0.140452142507246 -0.979936010434783 -0.966720436376812 -0.961792601884058 0.0992166548289855 0.0030701228426087 0.00117914397695652 -0.734785762523188 -0.707826659391304 -0.815644198115942 -0.056577678442029 -0.0625529190318841 0.0812899243449275 -0.782568177246377 -0.83575021884058 -0.752160816521739 -0.0880756298115942 -0.0341994824782609 -0.0658009583449275 -0.787483743478261 -0.865038845362319 -0.803450685072464 -0.665858615592754 -0.658670231536232 -0.665858615592754 -0.658670231536232 -0.740841827898551 -0.72231799035942 -0.736099951449275 -0.776533515217391 -0.83307808173913 -0.851726777971014 -0.69479953832029 -0.670677118236232 -0.766308921014493 -0.668849753811594 -0.68282349173913 -0.768864677536232 -0.746295707865217 -0.73114072284058 -0.806701115797101 -0.747225628478261 -0.702604762334783 -0.823229823913043 -0.740481623811594 -0.829415803768116 -0.735777926594203 -0.797109164347826 -0.841805056811594 -0.781191642898551 -0.666929076472464 -0.708104602614493 -0.719634691985507 -0.728275515478261 -0.799909185507246 -0.800449713333333 -0.852109495797101 -0.861931681884058
"93" 16 "STANDING" 0.276288014 -0.0257341928097564 -0.115180888653846 -0.489722416666667 -0.422902738438462 -0.377248173980769 0.703093965512821 -0.021664211 -0.00376536085566667 -0.956889013589744 -0.945244517051282 -0.912129401076923 0.10288264055641 0.0273317462923077 -0.000859400476794872 -0.542092857817949 -0.591733912071795 -0.735043391538462 -0.0790679901833333 -0.0579296411376923 0.101686531773077 -0.602569627339744 -0.46921582965 -0.508786388253846 -0.0750608625038462 -0.0302545156961538 -0.0660338531730769 -0.735201216794872 -0.754661872564103 -0.707216649230769 -0.398426506224103 -0.475053476333333 -0.398426506224103 -0.475053476333333 -0.592143163692308 -0.557349247601282 -0.412779522221795 -0.492746547858974 -0.737653895897436 -0.769761146410256 -0.505779134782051 -0.466516008538462 -0.540921567815769 -0.48463117474359 -0.440060083332051 -0.350364436560256 -0.567007556279487 -0.604119474741026 -0.708941096410256 -0.558501328023974 -0.607312354782051 -0.760260871666667 -0.56963263024359 -0.571197667820513 -0.516405105182051 -0.616719466152564 -0.42343185424359 -0.553390731417949 -0.479914375615385 -0.556338127346154 -0.552630457314103 -0.567475617647436 -0.599167198238846 -0.516506229358974 -0.768280463333333 -0.788226145769231
"94" 16 "WALKING" 0.283043646470588 -0.0208574648941176 -0.105989312092157 -0.64793147045098 -0.584831493486275 -0.675738104998039 0.593990890392157 0.100778602803922 0.116104398936294 -0.978657337058824 -0.969485425882353 -0.950446248627451 0.113039043882353 0.00636660130509804 -0.0301125707705882 -0.656507452843137 -0.612587760835294 -0.773501391372549 -0.0434204883217647 -0.0710224974607843 0.0963063103333333 -0.782567104313725 -0.753599395294118 -0.73111741 -0.081619991372549 -0.0440488937882353 -0.0434734596584314 -0.740692367703922 -0.775993227294118 -0.743311965098039 -0.609393932156863 -0.62556273745098 -0.609393932156863 -0.62556273745098 -0.674968271027451 -0.608071908652941 -0.704131803117647 -0.732778346578431 -0.770447365882353 -0.751367833845098 -0.640352040176471 -0.594333781019608 -0.698222031039216 -0.651955354 -0.60664971245098 -0.690115839372549 -0.666777919590196 -0.646118326886274 -0.754247632686274 -0.67667071567451 -0.602181894568627 -0.791282506666667 -0.728461632588235 -0.738968810888235 -0.696066092156863 -0.800672001176471 -0.766013614196078 -0.769167826666667 -0.613729768117647 -0.691366197156863 -0.608512596770588 -0.610249253413725 -0.735497344746471 -0.780181041372549 -0.762585970372549 -0.755475821862745
"95" 16 "WALKING_DOWNSTAIRS" 0.27719197106383 -0.0162308507225532 -0.103975560655319 -0.519987171125532 -0.426223479691489 -0.597387721106383 0.542602987659574 0.0229876155319149 0.161152546574468 -0.965456058297872 -0.969251869787234 -0.95506222212766 0.0967232630212766 -0.0111206320057447 -0.030069219457234 -0.526602636974255 -0.483950707523404 -0.695498908297872 -0.0317738198574468 -0.094997705212766 0.0805308522765957 -0.669937131170213 -0.70676603893617 -0.572730539978723 -0.112282062493617 -0.0166812033531915 -0.0196665679148936 -0.641035806170213 -0.786240972978723 -0.677653397234042 -0.470612084038298 -0.556071897747234 -0.470612084038298 -0.556071897747234 -0.541065758376596 -0.521791696687234 -0.571939309876596 -0.65321440693617 -0.726916919574468 -0.753074519361702 -0.551393679723404 -0.439902650478723 -0.627810868510638 -0.509344411510638 -0.456285022978723 -0.613292982191489 -0.561032656553191 -0.510832265255319 -0.677709549361702 -0.53443215017234 -0.48989444003617 -0.71165209 -0.590549680553191 -0.705633339574468 -0.554117050744681 -0.695837440212766 -0.710368939787234 -0.618974637519149 -0.517851172851064 -0.649448575617021 -0.529903966319149 -0.517423521142553 -0.685399707234043 -0.691894816170213 -0.763497291276596 -0.759256456595745
"96" 16 "WALKING_UPSTAIRS" 0.279662585843137 -0.0115592779862745 -0.107514490215686 -0.983356186862745 -0.906399012745098 -0.941948019019608 0.857180656431373 0.0882811592156863 0.0388187941462745 -0.974088410392157 -0.933710959411765 -0.949118099215686 0.0748084613529412 -0.00870075722005882 -0.0124307798598039 -0.987469796666667 -0.974516887647059 -0.986071212745098 -0.0284432349009804 -0.0845422755294118 0.100867735980392 -0.972102094901961 -0.975566446470588 -0.960465086078431 -0.097953765372549 -0.0399185852670588 -0.0544251885235294 -0.985064355490196 -0.991263225098039 -0.986766937254902 -0.947791829019608 -0.925653157843137 -0.947791829019608 -0.925653157843137 -0.984277084705882 -0.983232065294118 -0.947574924509804 -0.949701695882353 -0.990082329803922 -0.988417888235294 -0.983736235490196 -0.927923547176471 -0.959024400196078 -0.983341768431373 -0.902081334705882 -0.937306496078431 -0.987275594313725 -0.974523729607843 -0.984099705882353 -0.988876645882353 -0.976391347254902 -0.986597020980392 -0.970964825098039 -0.979907802156863 -0.964796435686274 -0.972801162745098 -0.973415766666667 -0.962827640392157 -0.943666997803922 -0.928007307647059 -0.982926792156863 -0.982430225294118 -0.967334947843137 -0.948114254705882 -0.988932784901961 -0.988201137647059
"97" 17 "LAYING" 0.269138754647887 -0.0163359201619718 -0.106672435774648 -0.745760005873239 -0.689242360630986 -0.772445818619718 0.478676567605634 0.242222079098592 0.166806894538028 -0.978873853802817 -0.976571819295775 -0.970689127746479 0.0726127992394366 0.0288676517028169 0.022715211432507 -0.78549083411831 -0.754192462659155 -0.835216238140845 -0.00509269218591549 -0.102892123735211 0.0919444401267606 -0.831150453619718 -0.806914720549296 -0.774931417887324 -0.0869058120366197 -0.0562080765704225 -0.0408821261169014 -0.830678241971831 -0.850573521112676 -0.820348523943662 -0.718338700183099 -0.738453021056338 -0.718338700183099 -0.738453021056338 -0.782617307011268 -0.769192842309859 -0.756514496197183 -0.795578499112676 -0.841225512084507 -0.849643615633803 -0.773287436466197 -0.704651385802817 -0.786819835412676 -0.73625728314507 -0.700947860042254 -0.783230913802817 -0.803438530187324 -0.769894396971831 -0.824537023169014 -0.786120394802817 -0.753668902183099 -0.844645761126761 -0.792818434366197 -0.809582416830986 -0.762942180980282 -0.84364267 -0.807886693211268 -0.800682257746479 -0.74042966274507 -0.778017541253521 -0.774225126692958 -0.765106261309859 -0.805582543704225 -0.825548883943662 -0.851193401971831 -0.858874456732394
"98" 17 "SITTING" 0.2782104859375 -0.0166728574117187 -0.108441390640625 -0.802987723875 -0.741895062171875 -0.79698354078125 0.7887673484375 -0.116410100921875 0.029338024425 -0.98822265859375 -0.98161698734375 -0.9697830440625 0.067529834203125 0.0247408954734375 -0.0157274096110937 -0.80344107228125 -0.767771014710937 -0.86032044375 -0.05379920866375 -0.060168072921875 0.100476972671875 -0.872171699375 -0.84310638703125 -0.78759956796875 -0.095502112278125 -0.0444116029371875 -0.058942781546875 -0.85040506609375 -0.88358810359375 -0.85239905671875 -0.770942605390625 -0.79998671625 -0.770942605390625 -0.79998671625 -0.798648622390625 -0.80026440240625 -0.80813345203125 -0.832827227 -0.87162506359375 -0.878905800625 -0.7999492373125 -0.74498658603125 -0.81657963578125 -0.8048045033125 -0.756818830525 -0.80257718921875 -0.808403247534375 -0.78347696071875 -0.85020844546875 -0.81616859234375 -0.766414837984375 -0.8692462384375 -0.83665458546875 -0.8448712028125 -0.799505773765625 -0.88365773375 -0.84350807859375 -0.804112426875 -0.787253067632813 -0.8388319384375 -0.79387288671875 -0.809428998703125 -0.84642512300625 -0.8526259090625 -0.88073535546875 -0.88505017078125
"99" 17 "STANDING" 0.275042630333333 -0.023510760485641 -0.116145079485897 -0.321661665705128 -0.254365021842308 -0.301188745128205 0.782004868846154 -0.165900165140641 -0.154694843558974 -0.952367534358974 -0.941637126410256 -0.922312830769231 0.0436299638852564 -0.00107986217717949 0.00854058354833333 -0.345430729944872 -0.397564153641026 -0.585129212820513 -0.0960009447983333 -0.0342500611615385 0.122708865915385 -0.516622482533333 -0.518258441089744 -0.307852290801282 -0.110373174283333 -0.0466916760833333 -0.0399827929846154 -0.540019995371795 -0.643193402435897 -0.589299606923077 -0.247119760179487 -0.301365903397436 -0.247119760179487 -0.301365903397436 -0.39751772424359 -0.361938776175641 -0.324391449630769 -0.482245712771795 -0.603556695205128 -0.645905463589744 -0.342312226828205 -0.289764390155128 -0.394578056662821 -0.315665703282051 -0.285007677767949 -0.308252339926923 -0.368624361702564 -0.422158086615385 -0.546982736038461 -0.38266248074359 -0.413122420948718 -0.622586972820513 -0.41871484824359 -0.516877466717949 -0.3630006027 -0.549248588923077 -0.523823957051282 -0.357961069994872 -0.292220450048718 -0.416935411020513 -0.344946122537179 -0.391429171784615 -0.523397442435897 -0.544545921525641 -0.641316804615385 -0.677615963974359
"100" 17 "WALKING" 0.271276684180328 -0.011007980742623 -0.102376154770492 -0.509675204327869 -0.321045460393443 -0.56373274357377 0.72429570704918 0.017267658295082 0.0985650987725082 -0.947397936721311 -0.933488358409836 -0.93950971852459 0.108630391147541 -0.0185995682672131 -0.0196258358093443 -0.548491746877049 -0.440866561606557 -0.722502213196721 -0.0117638015570492 -0.102173496909836 0.0924793283704918 -0.625141108868852 -0.611006943601639 -0.585231699131148 -0.0903639156557377 -0.0400434603129508 -0.0539793006409836 -0.587739805047541 -0.697139949983607 -0.608957234813771 -0.433909721565574 -0.468162243852459 -0.433909721565574 -0.468162243852459 -0.544373160668852 -0.522872710593443 -0.52436612447541 -0.553655619270492 -0.656816143278689 -0.670477525852459 -0.53304639577377 -0.355677580357377 -0.619163929431148 -0.503243904772131 -0.348088888573771 -0.571499789491803 -0.572069527377049 -0.485511603803279 -0.700492199327869 -0.565293754311475 -0.429962796616393 -0.742981344983607 -0.539372725344262 -0.622696381714754 -0.526211048882459 -0.655005060819672 -0.609766915401639 -0.646950648688525 -0.467076091872131 -0.554386606114754 -0.506434802776066 -0.54793547342623 -0.579372172022951 -0.617515345081967 -0.674196831311475 -0.690324121459016
"101" 17 "WALKING_DOWNSTAIRS" 0.274527678304348 -0.0139769956273913 -0.116586688978261 -0.663736118934783 -0.601335811108696 -0.709126191843478 0.430283050021739 0.138825198413043 0.289484203065217 -0.931293675869565 -0.938634751871739 -0.909690526304348 0.0678584795393478 0.0117861551082609 -0.00810248940956522 -0.704693159965217 -0.673361723282609 -0.81737175673913 0.0125635496391304 -0.137739653478261 0.0947704479565217 -0.778355945869565 -0.79682836973913 -0.723820119919565 -0.0988106299565217 -0.0442770391182609 -0.0610341942173913 -0.794371160217391 -0.855706551521739 -0.812687343695652 -0.625818248021739 -0.650757085456522 -0.625818248021739 -0.650757085456522 -0.718038308008696 -0.693483848630435 -0.702513515717391 -0.750780861934783 -0.83371358326087 -0.839315800652174 -0.701223378086957 -0.618043535391304 -0.743607527391304 -0.651420154043478 -0.619361620373913 -0.714014666686957 -0.72416365923913 -0.682405848391304 -0.799865414130435 -0.711751399491304 -0.686973702055913 -0.833775331304348 -0.73304862273913 -0.799755386326087 -0.725047302886957 -0.794148806956522 -0.797473686521739 -0.748955341869565 -0.656413193813044 -0.705333405565217 -0.69314570826087 -0.696167952771739 -0.774455086956522 -0.779441060217391 -0.843618092826087 -0.846433485434783
"102" 17 "WALKING_UPSTAIRS" 0.277582993958333 -0.0148704579645833 -0.104558533354167 -0.991644061666667 -0.957173593541667 -0.969247601458333 0.752510589229167 0.0157186801666667 0.2709734320625 -0.990914584375 -0.975662710208333 -0.973679610833333 0.0751303486875 0.0115631727479167 -0.00295775476020833 -0.9916966275 -0.984166018958333 -0.987322045208333 -0.0468544717291667 -0.0548231840833333 0.0845346483125 -0.980467684166667 -0.975323169791667 -0.973142409166667 -0.0948918083541667 -0.0454907449375 -0.0660477021875 -0.989856298958333 -0.993056978541667 -0.992631815208333 -0.976725122083333 -0.968859819791667 -0.976725122083333 -0.968859819791667 -0.989357248333333 -0.987996633541667 -0.954106143125 -0.95545950375 -0.993832983541667 -0.9916945 -0.991626445208333 -0.967400122083333 -0.976581132708333 -0.991741487291667 -0.955141666458333 -0.9670655025 -0.991805454375 -0.984248406666667 -0.985152815208333 -0.992322146875 -0.985244534583333 -0.988109001666667 -0.980040393958333 -0.980047780416667 -0.9732229625 -0.980895464375 -0.973037343125 -0.975724867708333 -0.975121991041667 -0.970205276875 -0.98751877125 -0.987587519583333 -0.968911470208333 -0.954964530625 -0.992638599166667 -0.990917730625
"103" 18 "LAYING" 0.272816654323077 -0.0201074307030769 -0.109543146646154 -0.644006999676923 -0.497716940992308 -0.604102680015385 0.752477552 0.00156057935384615 0.0306221279338462 -0.976185927846154 -0.954634339846154 -0.952523380153846 0.0701179092830769 -0.0387957173969231 -0.00714707038169231 -0.704899245076923 -0.636635105353846 -0.729731861846154 0.0181938951430769 -0.0947496920769231 0.0806339243830769 -0.759295529384615 -0.718619091584615 -0.611554417692308 -0.112078055323077 -0.0452605064615385 -0.0851319741107692 -0.744992292307692 -0.772003410769231 -0.744515126692308 -0.568372591061538 -0.629784148015385 -0.568372591061538 -0.629784148015385 -0.677181130138461 -0.665654694415385 -0.616108543476923 -0.712947802141538 -0.761104033538462 -0.776810876769231 -0.673485359830769 -0.546291531507692 -0.631275637646154 -0.633630582515385 -0.505812260630769 -0.620787549846154 -0.722301230215385 -0.659086036564615 -0.712791044 -0.713303837046154 -0.636788921292308 -0.745146979692308 -0.701076230046154 -0.718687294169231 -0.623782333953846 -0.778637741384615 -0.721345510615385 -0.644785022615385 -0.625799238861538 -0.690223257292308 -0.671163251935385 -0.660749674646154 -0.727775404046154 -0.754331813738462 -0.779580212923077 -0.789032356769231
"104" 18 "SITTING" 0.278877804912281 -0.0192412289561404 -0.113298508335088 -0.573130062525088 -0.491545592777193 -0.573131991478947 0.566685418070175 -0.0618340258947368 0.0770640116929825 -0.967844471578947 -0.952308983684211 -0.947286347192982 0.0647803085789474 0.000190953911052634 0.035390844372807 -0.598785496298246 -0.59660513131579 -0.714381663022807 -0.0302989525614035 -0.0707514724210526 0.0897771271859649 -0.716770434912281 -0.652960119964912 -0.616353095894737 -0.121168484668421 -0.036920859122807 -0.0439278494192982 -0.695959545614035 -0.722937981438596 -0.733915545438596 -0.514818101719298 -0.572953739615789 -0.514818101719298 -0.572953739615789 -0.608452439929825 -0.594519650992982 -0.585382025333333 -0.622591075912281 -0.716107027789474 -0.712815562212281 -0.581275206582456 -0.525414154222807 -0.611527734561404 -0.571237991482456 -0.507490325012281 -0.58674291416614 -0.608929697224561 -0.617777295650877 -0.693227803263158 -0.624906228789474 -0.601476529622807 -0.734777357035088 -0.641924055842105 -0.661120579331579 -0.608346093 -0.741022475964912 -0.652105078421053 -0.655493140877193 -0.542907397254386 -0.658758504491228 -0.580203745929825 -0.616051087824561 -0.642034171824561 -0.677443555052632 -0.719273199894737 -0.725404582719298
"105" 18 "STANDING" 0.275838824931507 -0.0207276754110959 -0.10800315519726 -0.22106919439726 -0.0712810126383562 -0.238468119767123 0.927773109863014 -0.217154610068493 -0.0158969593135616 -0.963367608493151 -0.946981723835616 -0.905447119041096 0.0733160324890411 -0.00300699945589041 -0.0258126939205479 -0.278008831239726 -0.206151481946575 -0.539283665479452 -0.0492935668880822 -0.0731301215424658 0.0643420445068493 -0.422116181958904 -0.327757008232877 -0.309703562150685 -0.065465722309589 -0.0559015379506849 -0.0447191396273973 -0.499377286164384 -0.637360750410959 -0.490003600821918 -0.133764680231096 -0.212113254108219 -0.133764680231096 -0.212113254108219 -0.309823190136986 -0.241901244835616 -0.206804098586438 -0.351266731041096 -0.567198395890411 -0.635813106164384 -0.218062999223973 -0.0776839981821918 -0.328870856027397 -0.223264553027397 -0.128438436189041 -0.251626647369863 -0.282043770291781 -0.223552904260274 -0.480393329616438 -0.341514822835616 -0.244208331279452 -0.598839872191781 -0.356964755123288 -0.41608972164 -0.310771389876712 -0.447987498217808 -0.285717101931507 -0.374734192534247 -0.178802589676712 -0.355055149328767 -0.223498343167123 -0.27246070029589 -0.44749379890411 -0.400741464068493 -0.639250823561644 -0.657366780136986
"106" 18 "WALKING" 0.267392573928571 -0.0150603091857143 -0.111701520275 -0.727502866035714 -0.613671377803571 -0.750918774285714 0.563958410714286 0.193501156619286 0.140250093605357 -0.973658201428571 -0.950031533928571 -0.9322921175 0.103343950603571 0.00126561119285714 -0.00570994623214286 -0.746170596053571 -0.676761018982143 -0.851656023035714 -0.00319568425267857 -0.0838442622589286 0.1255784090875 -0.794454815535714 -0.810893126785714 -0.763973823732143 -0.0992483101964286 -0.0342624392375 -0.0674451240625 -0.786860088035714 -0.871075776964286 -0.785940845892857 -0.679229521625 -0.696254783428571 -0.679229521625 -0.696254783428571 -0.746832548785714 -0.728371365339286 -0.727068770410714 -0.765429265589286 -0.832209192678571 -0.851084871785714 -0.730675586344643 -0.627917311339286 -0.782985354285714 -0.726939779625 -0.631069599823214 -0.753464314107143 -0.752907449875 -0.695624438785714 -0.839475020535714 -0.762179890957143 -0.678736067423875 -0.862411860892857 -0.760008670321429 -0.819136282089286 -0.733789411 -0.806191606785714 -0.80807907375 -0.796873250714286 -0.693664318857143 -0.745151378035714 -0.722782624267857 -0.738042690785714 -0.788965492857143 -0.792302289285714 -0.854399039285714 -0.857534716785714
